epoch,train_loss,val_loss,lr
1,0.06883785083889961,0.0661659836769104,0.0004999950652140343
2,0.07383070059120656,0.07619798928499222,0.0004999802610509541
3,0.0663940441608429,0.07991747558116913,0.0004999555880952023
4,0.06617009058594704,0.07278647273778915,0.000499921047320825
5,0.07067781805992127,0.07089363783597946,0.0004998766400914329
6,0.06973809510469436,0.06992196291685104,0.0004998223681601473
7,0.06713183991611003,0.06657005846500397,0.0004997582336695312
8,0.062128416076302526,0.05491635948419571,0.0004996842391515044
9,0.06383562117815017,0.0953184962272644,0.0004996003875272438
10,0.061267791241407396,0.06992381811141968,0.0004995066821070679
11,0.06349727392196655,0.06687787175178528,0.0004994031265903063
12,0.06690008118748665,0.09212871640920639,0.0004992897250651535
13,0.06538678109645843,0.07534520328044891,0.0004991664820085074
14,0.06218173868954182,0.06015367805957794,0.0004990334022857932
15,0.063451047539711,0.08250091224908829,0.0004988904911507701
16,0.06637398421764373,0.08444934338331223,0.0004987377542453251
17,0.0664958955347538,0.08525090664625168,0.0004985751975992498
18,0.06220642767846584,0.06862402707338333,0.0004984028276300022
19,0.06396494783461094,0.06356995552778244,0.0004982206511424535
20,0.06495850294828415,0.0864473432302475,0.0004980286753286196
21,0.06581210382282734,0.06752961874008179,0.0004978269077673767
22,0.06813206382095814,0.07820256054401398,0.0004976153564241628
23,0.06542906992137432,0.07375647127628326,0.0004973940296506627
24,0.06254130966961384,0.06973370909690857,0.0004971629361844785
25,0.06409472852945328,0.07076439261436462,0.0004969220851487844
26,0.06357099309563637,0.07308372855186462,0.000496671486051967
27,0.06649765960872173,0.08584918081760406,0.0004964111487872495
28,0.0619691127538681,0.06716793030500412,0.0004961410836323014
29,0.06507471561431885,0.06752526760101318,0.0004958613012488324
30,0.0623688518255949,0.07771404087543488,0.0004955718126821722
31,0.0599723257869482,0.06936687231063843,0.0004952726293608335
32,0.061336694806814196,0.0916215181350708,0.0004949637630960617
33,0.06499056369066239,0.07208388298749924,0.000494645226081368
34,0.05652626343071461,0.0634363666176796,0.0004943170308920483
35,0.06161900393664837,0.06207333132624626,0.0004939791904846868
36,0.06755959488451481,0.08057771623134613,0.0004936317181966442
37,0.05981662139296531,0.07459364831447601,0.0004932746277455316
38,0.07067558646202088,0.06366237252950668,0.0004929079332286684
39,0.059399936348199844,0.06631003320217133,0.0004925316491225263
40,0.06258727446198463,0.08111210912466049,0.0004921457902821576
41,0.07145112834870815,0.06782276928424835,0.0004917503719406085
42,0.06421007871627808,0.08123597502708435,0.0004913454097083182
43,0.06705465130507945,0.08566828072071075,0.0004909309195725022
44,0.05971151761710644,0.07179129123687744,0.0004905069178965212
45,0.0628204345703125,0.05274801701307297,0.0004900734214192355
46,0.06272478684782982,0.07041843235492706,0.0004896304472543437
47,0.06038385592401028,0.0823216587305069,0.0004891780128897074
48,0.06468066334724426,0.06781185418367386,0.0004887161361866605
49,0.06043744765222073,0.0793766900897026,0.00048824483537930445
50,0.0637056876718998,0.06870638579130173,0.00048776412907378813
51,0.05926261126995087,0.06281682103872299,0.00048727403624757335
52,0.05820037119090557,0.07617145776748657,0.0004867745762486857
53,0.058644588515162466,0.09525959193706512,0.0004862657687949508
54,0.06559962943196297,0.09083317965269089,0.00048574763397321574
55,0.05662450306117535,0.055459316819906235,0.000485220192238556
56,0.05923724927008152,0.06792397797107697,0.00048468346441346815
57,0.058416260480880736,0.08362708985805511,0.00048413747168704775
58,0.05798330537974834,0.08569382131099701,0.0004835822356141526
59,0.0570937991887331,0.0541636124253273,0.0004830177781145523
60,0.06483271047472954,0.0632518008351326,0.00048244412147206245
61,0.06356758043169976,0.07244396209716797,0.00048186128833366493
62,0.05928581871092319,0.07104668021202087,0.0004812693017086141
63,0.07505476474761963,0.06447279453277588,0.0004806681849675283
64,0.05923376388847828,0.09963115304708481,0.0004800579618414672
65,0.06461889915168285,0.06541403383016586,0.00047943865642099487
66,0.05702331695705652,0.06806444376707077,0.00047881029315522897
67,0.06044433727860451,0.09077994525432587,0.0004781728968508753
68,0.05722855739295483,0.07826513051986694,0.0004775264926712485
69,0.05689915418624878,0.06864015758037567,0.0004768711061352788
70,0.055782155469059944,0.06934046000242233,0.00047620676311650446
71,0.05704521752893925,0.07643480598926544,0.00047553348984205027
72,0.060294538587331775,0.06035984307527542,0.00047485131289159234
73,0.057289906591176984,0.07220443338155746,0.00047416025919630857
74,0.05512077800929546,0.0750085860490799,0.00047346035603781553
