epoch,train_loss,val_loss,lr
1,0.9346708631515503,0.5459401667118072,0.0009999901304280686
2,0.8494603574275971,0.522832715511322,0.0009999605221019082
3,0.7583851915597916,0.47424425184726715,0.0009999111761904045
4,0.5890708875656128,0.36113041937351226,0.00099984209464165
5,0.4063437283039093,0.22473171055316926,0.0009997532801828658
6,0.3643816727399826,0.21352546513080597,0.0009996447363202945
7,0.3193350517749786,0.19065940827131272,0.0009995164673390624
8,0.2893823724985123,0.16761564761400222,0.0009993684783030088
9,0.3342728438973427,0.22348071932792662,0.0009992007750544876
10,0.30441369831562043,0.1804432064294815,0.0009990133642141358
11,0.26672523975372314,0.16959452927112578,0.0009988062531806126
12,0.2796627545356751,0.21074446737766267,0.000998579450130307
13,0.26477337151765823,0.17335440516471862,0.0009983329640170149
14,0.259943431019783,0.17302021980285645,0.0009980668045715864
15,0.25018601447343825,0.17095227241516114,0.0009977809823015402
16,0.24180623561143874,0.16946736723184586,0.0009974755084906502
17,0.2379375183582306,0.18648105412721633,0.0009971503951984996
18,0.23075093150138856,0.17816524654626847,0.0009968056552600044
19,0.22430328398942947,0.1454569712281227,0.000996441302284907
20,0.21895744472742082,0.1966740220785141,0.0009960573506572392
21,0.21681737124919892,0.17413681894540786,0.0009956538155347534
22,0.22819769591093064,0.17254483252763747,0.0009952307128483257
23,0.21063791543245317,0.15887229144573212,0.0009947880593013255
24,0.19899463057518005,0.1718366727232933,0.000994325872368957
25,0.21341126501560212,0.17255667895078658,0.0009938441702975688
26,0.2198262569308281,0.1624443918466568,0.000993342972103934
27,0.20668399900197984,0.1840793550014496,0.000992822297574499
28,0.19610835269093513,0.16004762947559356,0.0009922821672646027
29,0.22645110368728638,0.16150151938199997,0.0009917226024976648
30,0.20660371840000152,0.1667121857404709,0.0009911436253643444
31,0.21513528227806092,0.1672392889857292,0.000990545258721667
32,0.19126300364732743,0.16710478365421294,0.0009899275261921233
33,0.18901252299547194,0.17465314269065857,0.000989290452162736
34,0.20097125738859176,0.20256099104881287,0.0009886340617840967
35,0.21434076994657517,0.15982085913419725,0.0009879583809693736
36,0.20700441658496857,0.16612442433834076,0.0009872634363932884
37,0.1763199919462204,0.160942442715168,0.0009865492554910632
38,0.1818142956495285,0.16156048625707625,0.0009858158664573368
39,0.18087759345769883,0.22280784100294113,0.0009850632982450526
40,0.20121593713760377,0.17105973660945892,0.0009842915805643151
41,0.18299905329942703,0.1710481032729149,0.000983500743881217
42,0.19876793265342713,0.15969185382127762,0.0009826908194166364
43,0.17555348783731461,0.18357667326927185,0.0009818618391450045
44,0.20203389316797257,0.1668556049466133,0.0009810138357930424
45,0.19792237490415573,0.17558264285326003,0.000980146842838471
46,0.19588594228029252,0.17765091359615326,0.0009792608945086874
47,0.19233783900737764,0.15819800198078154,0.0009783560257794147
48,0.16609019204974174,0.16047006398439406,0.000977432272373321
49,0.1862667465209961,0.16489535719156265,0.0009764896707586089
50,0.18193916484713554,0.16698584258556365,0.0009755282581475763
51,0.17773309350013733,0.1671697586774826,0.0009745480724951467
52,0.16647444069385528,0.16128635108470918,0.0009735491524973714
53,0.1713316896557808,0.1704453393816948,0.0009725315375899016
54,0.18844000846147538,0.15691756159067155,0.0009714952679464315
