epoch,train_loss,val_loss,lr
1,0.9532882750034333,0.5576679468154907,0.0009999901304280686
2,0.8398127019405365,0.5065434157848359,0.0009999605221019082
3,0.6843036520481109,0.5247099995613098,0.0009999111761904045
4,0.4631058430671692,0.23708799630403518,0.00099984209464165
5,0.36529980450868604,0.2081439197063446,0.0009997532801828658
6,0.30804463624954226,0.22668791562318802,0.0009996447363202945
7,0.2887420257925987,0.19920102655887603,0.0009995164673390624
8,0.2984586092829704,0.2137404575943947,0.0009993684783030088
9,0.26536214649677276,0.18720859587192534,0.0009992007750544876
10,0.2481367063522339,0.20480509102344513,0.0009990133642141358
11,0.2504063367843628,0.18861818164587021,0.0009988062531806126
12,0.26213531285524366,0.1666138216853142,0.000998579450130307
13,0.23549709796905519,0.18702135384082794,0.0009983329640170149
14,0.22109977453947066,0.17445077002048492,0.0009980668045715864
15,0.21571010798215867,0.18041925877332687,0.0009977809823015402
16,0.21781592458486557,0.1794036954641342,0.0009974755084906502
17,0.23115905851125718,0.1863826721906662,0.0009971503951984996
18,0.22180652350187302,0.19417407363653183,0.0009968056552600044
19,0.2091772222518921,0.1754027009010315,0.000996441302284907
20,0.19962725639343262,0.19720134139060974,0.0009960573506572392
21,0.21160390913486482,0.17043062895536423,0.0009956538155347534
22,0.20640678435564042,0.16055514365434648,0.0009952307128483257
23,0.20980442434549332,0.16762835085391997,0.0009947880593013255
24,0.19309579610824584,0.1790504664182663,0.000994325872368957
25,0.1990790009498596,0.17833486646413804,0.0009938441702975688
26,0.1914689001441002,0.20190490335226058,0.000993342972103934
27,0.21222183167934416,0.17145609259605407,0.000992822297574499
28,0.18944556057453155,0.19567874521017076,0.0009922821672646027
29,0.19309726908802985,0.227374604344368,0.0009917226024976648
30,0.18236420020461083,0.18033770173788072,0.0009911436253643444
31,0.18325565189123152,0.16204454451799394,0.000990545258721667
32,0.17704080790281296,0.18220924139022826,0.0009899275261921233
33,0.1937762463092804,0.17337735295295714,0.000989290452162736
34,0.19086720764636994,0.18980544060468674,0.0009886340617840967
35,0.19076227858662606,0.18865462243556977,0.0009879583809693736
36,0.17926588281989098,0.17198514193296432,0.0009872634363932884
37,0.18777428388595582,0.20273179858922957,0.0009865492554910632
38,0.1698841604590416,0.17625423669815063,0.0009858158664573368
39,0.17153374657034873,0.20626716166734696,0.0009850632982450526
40,0.18082311898469924,0.17664501965045928,0.0009842915805643151
41,0.1843246701359749,0.17644530832767485,0.000983500743881217
42,0.18054996728897094,0.19478729665279387,0.0009826908194166364
43,0.17310126066207887,0.1837386593222618,0.0009818618391450045
44,0.16755594849586486,0.2066191017627716,0.0009810138357930424
45,0.18059275195002555,0.18334129303693772,0.000980146842838471
46,0.16872761964797975,0.17910371720790863,0.0009792608945086874
47,0.17300114050507545,0.17141554951667787,0.0009783560257794147
48,0.16845059961080552,0.20642171949148178,0.000977432272373321
49,0.17121386304497718,0.17719858586788179,0.0009764896707586089
50,0.1685633820295334,0.1653140276670456,0.0009755282581475763
51,0.1652850829064846,0.17001988738775253,0.0009745480724951467
52,0.17250943601131438,0.2366509884595871,0.0009735491524973714
53,0.16491672068834304,0.17947770655155182,0.0009725315375899016
54,0.168010616004467,0.1667801782488823,0.0009714952679464315
55,0.16786104932427406,0.1794057995080948,0.000970440384477112
56,0.1573100695014,0.1969816729426384,0.0009693669288269363
57,0.17099739968776703,0.1845630496740341,0.0009682749433740955
58,0.15159137353301047,0.15407110005617142,0.0009671644712283052
59,0.16411026075482368,0.16425131261348724,0.0009660355562291046
60,0.14531019747257232,0.1751286804676056,0.0009648882429441249
61,0.15712372034788133,0.16604555547237396,0.0009637225766673299
62,0.14718324065208435,0.14040488600730897,0.0009625386034172282
63,0.14501237839460374,0.19845785051584244,0.0009613363699350566
64,0.13996290355920793,0.1736196905374527,0.0009601159236829344
65,0.149364745169878,0.1587647333741188,0.0009588773128419897
66,0.1596835485100746,0.16093288511037826,0.0009576205863104579
67,0.13657354459166526,0.15974737256765364,0.0009563457937017506
68,0.14384167402982712,0.18195489794015884,0.000955052985342497
69,0.15449944525957107,0.16067413687705995,0.0009537422122705576
70,0.14787646934390067,0.1668059453368187,0.0009524135262330089
71,0.15110270619392396,0.17254451364278794,0.0009510669796841005
72,0.1428797410428524,0.17461883425712585,0.0009497026257831847
73,0.1336792992055416,0.15929099917411804,0.0009483205183926171
74,0.15001741126179696,0.15621055662631989,0.0009469207120756311
75,0.13535637244582177,0.16059862971305847,0.000945503262094183
76,0.15917465284466745,0.15504831820726395,0.0009440682244067714
77,0.15279879853129386,0.20559456944465637,0.0009426156556662268
78,0.13029073998332025,0.16028289794921874,0.0009411456132174758
79,0.13854624822735787,0.15954792499542236,0.0009396581550952772
80,0.1289885814487934,0.17008369266986847,0.0009381533400219309
81,0.12598291546106338,0.16375690847635269,0.0009366312274049592
82,0.13093963205814363,0.20697345286607743,0.0009350918773347619
83,0.14185559928417205,0.15662124902009963,0.0009335353505822441
84,0.14057529270648955,0.18932677060365677,0.0009319617085964167
85,0.1323044990003109,0.17662139236927032,0.000930371013501971
86,0.13751980111002923,0.19468301981687547,0.0009287633280968253
87,0.15975143149495125,0.19368986338376998,0.0009271387158496467
88,0.14697679102420808,0.1862141892313957,0.0009254972408973451
89,0.1359272077679634,0.15830689072608947,0.0009238389680425407
90,0.12648998230695724,0.18016308397054673,0.0009221639627510066
91,0.14150964885950088,0.16593162715435028,0.0009204722911490836
92,0.1280496548116207,0.1691424086689949,0.0009187640200210698
93,0.1310657812654972,0.18532114177942277,0.0009170392168065845
94,0.1314088174700737,0.18046122193336486,0.0009152979495979053
95,0.12007752448320388,0.19057777673006057,0.0009135402871372799
96,0.12027534946799279,0.20390470325946808,0.0009117662988142127
97,0.12552333280444145,0.16514542549848557,0.0009099760546627253
98,0.11674638733267784,0.17115750312805175,0.000908169625358591
99,0.12233302861452103,0.18798381686210633,0.0009063470822165459
100,0.1255458651483059,0.16015974730253218,0.0009045084971874727
101,0.12093773618340492,0.17481984198093414,0.0009026539428555598
102,0.11848285287618637,0.18013699650764464,0.0009007834924354372
103,0.1193914033472538,0.17107800394296646,0.0008988972197692843
104,0.12517910972237586,0.1646770566701889,0.0008969951993239164
105,0.13193877518177033,0.17327089458703995,0.000895077506187844
106,0.11446045368909835,0.17081241458654403,0.0008931442160683082
107,0.11238503932952881,0.15976182371377945,0.0008911954052882928
108,0.12197508126497268,0.1701426237821579,0.0008892311507835107
109,0.11799265414476395,0.16038222908973693,0.0008872515300993659
110,0.1127975207567215,0.20762994140386581,0.0008852566213878935
111,0.12042222142219544,0.15070679411292076,0.0008832465034046738
112,0.11757233902812005,0.16917064636945725,0.0008812212555057229
113,0.11196348264813423,0.16003478318452835,0.0008791809576443599
114,0.10689558789134025,0.1703454777598381,0.0008771256903680509
115,0.1148657488822937,0.16961188465356827,0.0008750555348152287
116,0.10851132661104203,0.1929122179746628,0.00087297057271209
117,0.10977379947900773,0.1879255697131157,0.0008708708863693686
118,0.11563399136066436,0.1501760348677635,0.0008687565586790859
119,0.10529091328382492,0.1960083693265915,0.000866627673111279
120,0.12115951359272004,0.20064935088157654,0.0008644843137107047
121,0.11184966593980789,0.15895997285842894,0.0008623265650935222
122,0.1118457518517971,0.15987613648176194,0.0008601545124439522
123,0.1108490590751171,0.17149067521095276,0.0008579682415109144
124,0.12865751087665558,0.17799813896417618,0.0008557678386046415
125,0.11918363600969314,0.1660202831029892,0.0008535533905932725
126,0.1066581167280674,0.182026444375515,0.0008513249848994235
127,0.11662312090396881,0.16075989454984665,0.0008490827094967353
128,0.1076583094894886,0.19399324655532837,0.0008468266529064013
129,0.10827468886971474,0.20541693568229674,0.0008445569041936731
130,0.10475183427333831,0.21614893674850463,0.0008422735529643432
131,0.11289986774325371,0.1577845796942711,0.0008399766893612084
132,0.1335904811322689,0.17190531492233277,0.0008376664040605111
133,0.12537044286727905,0.15773266404867173,0.000835342788268359
134,0.10333963692188262,0.19274011254310608,0.0008330059337171247
135,0.11436225548386574,0.16815301775932312,0.0008306559326618247
136,0.11070017978549003,0.1632325679063797,0.000828292877876477
137,0.10153411597013473,0.15232922434806823,0.0008259168626504383
138,0.11957005083560944,0.16918918937444688,0.0008235279807847211
139,0.10607052460312844,0.1949165865778923,0.0008211263265882911
140,0.10530229359865188,0.1884097456932068,0.0008187119948743437
141,0.09685191676020623,0.18383723199367524,0.0008162850809565612
142,0.09673623755574226,0.16639040410518646,0.0008138456806453491
143,0.10491950407624245,0.16774792596697807,0.0008113938902440552
144,0.1043431581556797,0.17557090520858765,0.0008089298065451661
145,0.1059732885658741,0.16141000539064407,0.0008064535268264872
146,0.11213589951395989,0.2152109444141388,0.0008039651488473016
147,0.12364070937037468,0.18200933635234834,0.0008014647708445113
148,0.11040115490555763,0.19734813421964645,0.0007989524915287584
149,0.11703149542212486,0.1710921511054039,0.0007964284100805285
150,0.10220506444573402,0.1837718203663826,0.0007938926261462355
151,0.09401108086109161,0.19395703673362732,0.0007913452398342869
