support,itemsets
0.44285714285714284,"['S58', 'S13']"
0.3271428571428571,"['S59', 'S13']"
0.37,"['S14', 'S15']"
0.43857142857142856,"['S17', 'S14']"
0.4257142857142857,"['S14', 'S18']"
0.4185714285714286,"['S14', 'S21']"
0.4257142857142857,"['S14', 'S22']"
0.37285714285714283,"['S14', 'S23']"
0.4057142857142857,"['S14', 'S24']"
0.41,"['S14', 'S25']"
0.4042857142857143,"['S28', 'S14']"
0.37857142857142856,"['S14', 'S31']"
0.37714285714285717,"['S14', 'S32']"
0.39,"['S14', 'S33']"
0.33285714285714285,"['S34', 'S14']"
0.34285714285714286,"['S35', 'S14']"
0.38285714285714284,"['S36', 'S14']"
0.38857142857142857,"['S14', 'S37']"
0.3914285714285714,"['S14', 'S38']"
0.43,"['S14', 'S39']"
0.4,"['S14', 'S40']"
0.41285714285714287,"['S14', 'S41']"
0.4142857142857143,"['S14', 'S42']"
0.41285714285714287,"['S14', 'S43']"
0.38285714285714284,"['S44', 'S14']"
0.39285714285714285,"['S45', 'S14']"
0.40285714285714286,"['S14', 'S46']"
0.4228571428571429,"['S47', 'S14']"
0.4,"['S14', 'S48']"
0.42,"['S14', 'S49']"
0.40285714285714286,"['S50', 'S14']"
0.3985714285714286,"['S14', 'S51']"
0.4057142857142857,"['S52', 'S14']"
0.39285714285714285,"['S53', 'S14']"
0.4014285714285714,"['S54', 'S14']"
0.4,"['S14', 'S55']"
0.40714285714285714,"['S14', 'S56']"
0.4057142857142857,"['S57', 'S14']"
0.42,"['S58', 'S14']"
0.32,"['S59', 'S14']"
0.39285714285714285,"['S17', 'S15']"
0.4014285714285714,"['S15', 'S18']"
0.3871428571428571,"['S15', 'S21']"
0.38857142857142857,"['S22', 'S15']"
0.37857142857142856,"['S23', 'S15']"
0.3742857142857143,"['S24', 'S15']"
0.3942857142857143,"['S25', 'S15']"
0.3871428571428571,"['S28', 'S15']"
0.4042857142857143,"['S31', 'S15']"
0.37,"['S15', 'S32']"
0.35,"['S15', 'S33']"
0.31,"['S35', 'S15']"
0.3585714285714286,"['S36', 'S15']"
0.3871428571428571,"['S15', 'S37']"
0.36714285714285716,"['S15', 'S38']"
0.42142857142857143,"['S39', 'S15']"
0.38571428571428573,"['S15', 'S40']"
0.38285714285714284,"['S15', 'S41']"
0.4085714285714286,"['S42', 'S15']"
0.39,"['S15', 'S43']"
0.3914285714285714,"['S44', 'S15']"
0.38142857142857145,"['S45', 'S15']"
0.3942857142857143,"['S15', 'S46']"
0.40285714285714286,"['S47', 'S15']"
0.36714285714285716,"['S15', 'S48']"
0.4014285714285714,"['S15', 'S49']"
0.39,"['S50', 'S15']"
0.3514285714285714,"['S15', 'S51']"
0.37714285714285717,"['S52', 'S15']"
0.37857142857142856,"['S53', 'S15']"
0.3842857142857143,"['S54', 'S15']"
0.39,"['S15', 'S55']"
0.39714285714285713,"['S56', 'S15']"
0.3985714285714286,"['S57', 'S15']"
0.40714285714285714,"['S58', 'S15']"
0.30142857142857143,"['S17', 'S16']"
0.31285714285714283,"['S18', 'S16']"
0.3,"['S16', 'S21']"
0.3,"['S22', 'S16']"
0.31,"['S25', 'S16']"
0.3,"['S31', 'S16']"
0.3,"['S37', 'S16']"
0.31142857142857144,"['S39', 'S16']"
0.3157142857142857,"['S42', 'S16']"
0.31,"['S16', 'S43']"
0.30714285714285716,"['S47', 'S16']"
0.30857142857142855,"['S16', 'S49']"
0.32571428571428573,"['S58', 'S16']"
0.43857142857142856,"['S17', 'S18']"
0.4228571428571429,"['S17', 'S21']"
0.44857142857142857,"['S17', 'S22']"
0.4,"['S17', 'S23']"
0.40714285714285714,"['S17', 'S24']"
0.42,"['S17', 'S25']"
0.32571428571428573,"['S17', 'S26']"
0.4142857142857143,"['S17', 'S28']"
0.4014285714285714,"['S17', 'S31']"
0.40714285714285714,"['S17', 'S32']"
0.40714285714285714,"['S17', 'S33']"
0.3342857142857143,"['S17', 'S34']"
0.3628571428571429,"['S17', 'S35']"
0.4185714285714286,"['S17', 'S36']"
0.42428571428571427,"['S17', 'S37']"
0.4042857142857143,"['S17', 'S38']"
0.4657142857142857,"['S17', 'S39']"
0.42142857142857143,"['S17', 'S40']"
0.42,"['S17', 'S41']"
0.44,"['S17', 'S42']"
0.43142857142857144,"['S17', 'S43']"
0.42142857142857143,"['S17', 'S44']"
0.4057142857142857,"['S17', 'S45']"
0.4257142857142857,"['S17', 'S46']"
0.45285714285714285,"['S17', 'S47']"
0.42857142857142855,"['S17', 'S48']"
0.43142857142857144,"['S17', 'S49']"
0.44285714285714284,"['S17', 'S50']"
0.40714285714285714,"['S17', 'S51']"
0.42,"['S17', 'S52']"
0.4157142857142857,"['S17', 'S53']"
0.4257142857142857,"['S17', 'S54']"
0.42428571428571427,"['S17', 'S55']"
0.4185714285714286,"['S17', 'S56']"
0.42857142857142855,"['S17', 'S57']"
0.46714285714285714,"['S17', 'S58']"
0.34,"['S17', 'S59']"
0.4185714285714286,"['S18', 'S21']"
0.44142857142857145,"['S22', 'S18']"
0.3985714285714286,"['S23', 'S18']"
0.42,"['S24', 'S18']"
0.4185714285714286,"['S25', 'S18']"
0.42142857142857143,"['S28', 'S18']"
0.4057142857142857,"['S31', 'S18']"
0.3942857142857143,"['S18', 'S32']"
0.4042857142857143,"['S18', 'S33']"
0.3342857142857143,"['S34', 'S18']"
0.3442857142857143,"['S35', 'S18']"
0.4,"['S36', 'S18']"
0.4042857142857143,"['S18', 'S37']"
0.4085714285714286,"['S38', 'S18']"
0.44571428571428573,"['S39', 'S18']"
0.40285714285714286,"['S18', 'S40']"
0.40714285714285714,"['S18', 'S41']"
0.4342857142857143,"['S42', 'S18']"
0.42857142857142855,"['S18', 'S43']"
0.3985714285714286,"['S44', 'S18']"
0.4042857142857143,"['S45', 'S18']"
0.43142857142857144,"['S18', 'S46']"
0.44142857142857145,"['S47', 'S18']"
0.40714285714285714,"['S18', 'S48']"
0.4542857142857143,"['S18', 'S49']"
0.4228571428571429,"['S50', 'S18']"
0.3985714285714286,"['S18', 'S51']"
0.42428571428571427,"['S52', 'S18']"
0.4057142857142857,"['S53', 'S18']"
0.4085714285714286,"['S54', 'S18']"
0.42714285714285716,"['S18', 'S55']"
0.42428571428571427,"['S56', 'S18']"
0.40714285714285714,"['S57', 'S18']"
0.4442857142857143,"['S58', 'S18']"
0.3242857142857143,"['S59', 'S18']"
0.42714285714285716,"['S22', 'S21']"
0.3871428571428571,"['S23', 'S21']"
0.4142857142857143,"['S24', 'S21']"
0.4142857142857143,"['S25', 'S21']"
0.32857142857142857,"['S26', 'S21']"
0.4142857142857143,"['S28', 'S21']"
0.39714285714285713,"['S31', 'S21']"
0.3842857142857143,"['S32', 'S21']"
0.38285714285714284,"['S21', 'S33']"
0.33,"['S34', 'S21']"
0.35285714285714287,"['S35', 'S21']"
0.3871428571428571,"['S36', 'S21']"
0.4114285714285714,"['S37', 'S21']"
0.3942857142857143,"['S38', 'S21']"
0.42,"['S39', 'S21']"
0.4014285714285714,"['S40', 'S21']"
0.4057142857142857,"['S41', 'S21']"
0.44142857142857145,"['S42', 'S21']"
0.41714285714285715,"['S43', 'S21']"
0.40714285714285714,"['S44', 'S21']"
0.4142857142857143,"['S45', 'S21']"
0.39714285714285713,"['S46', 'S21']"
0.42428571428571427,"['S47', 'S21']"
0.4085714285714286,"['S21', 'S48']"
0.42857142857142855,"['S21', 'S49']"
0.4014285714285714,"['S50', 'S21']"
0.4014285714285714,"['S21', 'S51']"
0.4014285714285714,"['S52', 'S21']"
0.40285714285714286,"['S53', 'S21']"
0.4142857142857143,"['S54', 'S21']"
0.41,"['S55', 'S21']"
0.4185714285714286,"['S56', 'S21']"
0.43142857142857144,"['S57', 'S21']"
0.4357142857142857,"['S58', 'S21']"
0.32571428571428573,"['S59', 'S21']"
0.41,"['S22', 'S23']"
0.4342857142857143,"['S22', 'S24']"
0.4357142857142857,"['S22', 'S25']"
0.31857142857142856,"['S22', 'S26']"
0.4328571428571429,"['S28', 'S22']"
0.4057142857142857,"['S22', 'S31']"
0.38857142857142857,"['S22', 'S32']"
0.4042857142857143,"['S22', 'S33']"
0.34714285714285714,"['S34', 'S22']"
0.3514285714285714,"['S35', 'S22']"
0.4085714285714286,"['S36', 'S22']"
0.4357142857142857,"['S22', 'S37']"
0.4042857142857143,"['S22', 'S38']"
0.46,"['S22', 'S39']"
0.4157142857142857,"['S22', 'S40']"
0.4157142857142857,"['S22', 'S41']"
0.44285714285714284,"['S22', 'S42']"
0.45,"['S22', 'S43']"
0.42428571428571427,"['S44', 'S22']"
0.4057142857142857,"['S45', 'S22']"
0.4228571428571429,"['S22', 'S46']"
0.44857142857142857,"['S47', 'S22']"
0.4228571428571429,"['S22', 'S48']"
0.44857142857142857,"['S22', 'S49']"
0.41285714285714287,"['S50', 'S22']"
0.41,"['S22', 'S51']"
0.42428571428571427,"['S52', 'S22']"
0.42142857142857143,"['S53', 'S22']"
0.41714285714285715,"['S54', 'S22']"
0.4228571428571429,"['S22', 'S55']"
0.42857142857142855,"['S22', 'S56']"
0.4328571428571429,"['S57', 'S22']"
0.45714285714285713,"['S58', 'S22']"
0.3414285714285714,"['S59', 'S22']"
0.38571428571428573,"['S24', 'S23']"
0.4014285714285714,"['S25', 'S23']"
0.30142857142857143,"['S23', 'S26']"
0.38571428571428573,"['S28', 'S23']"
0.3914285714285714,"['S31', 'S23']"
0.37142857142857144,"['S23', 'S32']"
0.3757142857142857,"['S23', 'S33']"
0.32285714285714284,"['S34', 'S23']"
0.34,"['S35', 'S23']"
0.37,"['S36', 'S23']"
0.41,"['S23', 'S37']"
0.38285714285714284,"['S23', 'S38']"
0.41285714285714287,"['S39', 'S23']"
0.37857142857142856,"['S23', 'S40']"
0.3757142857142857,"['S23', 'S41']"
0.41,"['S42', 'S23']"
0.4042857142857143,"['S23', 'S43']"
0.39,"['S44', 'S23']"
0.38857142857142857,"['S45', 'S23']"
0.39,"['S23', 'S46']"
0.42857142857142855,"['S47', 'S23']"
0.3914285714285714,"['S23', 'S48']"
0.41714285714285715,"['S23', 'S49']"
0.39714285714285713,"['S50', 'S23']"
0.36142857142857143,"['S23', 'S51']"
0.3914285714285714,"['S52', 'S23']"
0.3842857142857143,"['S53', 'S23']"
0.38,"['S54', 'S23']"
0.39285714285714285,"['S23', 'S55']"
0.4114285714285714,"['S56', 'S23']"
0.4114285714285714,"['S57', 'S23']"
0.41,"['S58', 'S23']"
0.3171428571428571,"['S59', 'S23']"
0.4157142857142857,"['S25', 'S24']"
0.3028571428571429,"['S24', 'S26']"
0.3985714285714286,"['S28', 'S24']"
0.38142857142857145,"['S31', 'S24']"
0.3871428571428571,"['S24', 'S32']"
0.37714285714285717,"['S24', 'S33']"
0.3157142857142857,"['S34', 'S24']"
0.3457142857142857,"['S35', 'S24']"
0.3485714285714286,"['S36', 'S24']"
0.3914285714285714,"['S24', 'S37']"
0.39,"['S24', 'S38']"
0.42142857142857143,"['S39', 'S24']"
0.4,"['S24', 'S40']"
0.40285714285714286,"['S24', 'S41']"
0.41285714285714287,"['S42', 'S24']"
0.41714285714285715,"['S24', 'S43']"
0.40285714285714286,"['S44', 'S24']"
0.39285714285714285,"['S45', 'S24']"
0.39285714285714285,"['S24', 'S46']"
0.4142857142857143,"['S47', 'S24']"
0.41714285714285715,"['S24', 'S48']"
0.4142857142857143,"['S24', 'S49']"
0.4,"['S50', 'S24']"
0.3914285714285714,"['S24', 'S51']"
0.39714285714285713,"['S52', 'S24']"
0.3842857142857143,"['S53', 'S24']"
0.3871428571428571,"['S54', 'S24']"
0.40285714285714286,"['S24', 'S55']"
0.4,"['S56', 'S24']"
0.41285714285714287,"['S57', 'S24']"
0.42857142857142855,"['S58', 'S24']"
0.32142857142857145,"['S59', 'S24']"
0.31285714285714283,"['S25', 'S26']"
0.40714285714285714,"['S28', 'S25']"
0.3871428571428571,"['S31', 'S25']"
0.39285714285714285,"['S25', 'S32']"
0.4057142857142857,"['S25', 'S33']"
0.33,"['S34', 'S25']"
0.3457142857142857,"['S35', 'S25']"
0.4042857142857143,"['S36', 'S25']"
0.42428571428571427,"['S25', 'S37']"
0.41285714285714287,"['S25', 'S38']"
0.4328571428571429,"['S39', 'S25']"
0.3985714285714286,"['S25', 'S40']"
0.4114285714285714,"['S25', 'S41']"
0.43142857142857144,"['S42', 'S25']"
0.41285714285714287,"['S25', 'S43']"
0.4114285714285714,"['S44', 'S25']"
0.3942857142857143,"['S45', 'S25']"
0.41285714285714287,"['S25', 'S46']"
0.4342857142857143,"['S47', 'S25']"
0.4114285714285714,"['S25', 'S48']"
0.41714285714285715,"['S25', 'S49']"
0.40714285714285714,"['S50', 'S25']"
0.38857142857142857,"['S25', 'S51']"
0.42428571428571427,"['S52', 'S25']"
0.39,"['S53', 'S25']"
0.4085714285714286,"['S54', 'S25']"
0.4057142857142857,"['S25', 'S55']"
0.4185714285714286,"['S56', 'S25']"
0.4228571428571429,"['S57', 'S25']"
0.4471428571428571,"['S58', 'S25']"
0.3457142857142857,"['S59', 'S25']"
0.32,"['S28', 'S26']"
0.3,"['S31', 'S26']"
0.3028571428571429,"['S26', 'S33']"
0.3142857142857143,"['S36', 'S26']"
0.31142857142857144,"['S37', 'S26']"
0.31142857142857144,"['S38', 'S26']"
0.33285714285714285,"['S39', 'S26']"
0.30142857142857143,"['S40', 'S26']"
0.3357142857142857,"['S42', 'S26']"
0.32285714285714284,"['S26', 'S43']"
0.31285714285714283,"['S45', 'S26']"
0.30428571428571427,"['S46', 'S26']"
0.32142857142857145,"['S47', 'S26']"
0.31142857142857144,"['S26', 'S48']"
0.3271428571428571,"['S26', 'S49']"
0.30142857142857143,"['S50', 'S26']"
0.3028571428571429,"['S52', 'S26']"
0.32857142857142857,"['S54', 'S26']"
0.31142857142857144,"['S26', 'S55']"
0.3157142857142857,"['S56', 'S26']"
0.3171428571428571,"['S57', 'S26']"
0.32571428571428573,"['S58', 'S26']"
0.3985714285714286,"['S28', 'S31']"
0.39,"['S28', 'S32']"
0.39714285714285713,"['S28', 'S33']"
0.32857142857142857,"['S34', 'S28']"
0.35,"['S35', 'S28']"
0.39,"['S28', 'S36']"
0.4,"['S28', 'S37']"
0.39714285714285713,"['S28', 'S38']"
0.44285714285714284,"['S28', 'S39']"
0.4042857142857143,"['S28', 'S40']"
0.3985714285714286,"['S28', 'S41']"
0.4157142857142857,"['S28', 'S42']"
0.4057142857142857,"['S28', 'S43']"
0.4057142857142857,"['S28', 'S44']"
0.4142857142857143,"['S45', 'S28']"
0.4157142857142857,"['S28', 'S46']"
0.42857142857142855,"['S47', 'S28']"
0.3985714285714286,"['S28', 'S48']"
0.42857142857142855,"['S28', 'S49']"
0.4157142857142857,"['S50', 'S28']"
0.37142857142857144,"['S28', 'S51']"
0.4057142857142857,"['S52', 'S28']"
0.39714285714285713,"['S28', 'S53']"
0.3942857142857143,"['S54', 'S28']"
0.39571428571428574,"['S28', 'S55']"
0.4185714285714286,"['S28', 'S56']"
0.42,"['S57', 'S28']"
0.42857142857142855,"['S58', 'S28']"
0.3414285714285714,"['S59', 'S28']"
0.30142857142857143,"['S30', 'S46']"
0.30857142857142855,"['S30', 'S47']"
0.30428571428571427,"['S52', 'S30']"
0.31285714285714283,"['S58', 'S30']"
0.3871428571428571,"['S31', 'S32']"
0.38142857142857145,"['S31', 'S33']"
0.30142857142857143,"['S34', 'S31']"
0.32142857142857145,"['S35', 'S31']"
0.37714285714285717,"['S36', 'S31']"
0.39571428571428574,"['S31', 'S37']"
0.37285714285714283,"['S31', 'S38']"
0.42142857142857143,"['S31', 'S39']"
0.3842857142857143,"['S31', 'S40']"
0.39,"['S31', 'S41']"
0.4185714285714286,"['S31', 'S42']"
0.4114285714285714,"['S31', 'S43']"
0.38142857142857145,"['S44', 'S31']"
0.39714285714285713,"['S45', 'S31']"
0.39285714285714285,"['S31', 'S46']"
0.4228571428571429,"['S47', 'S31']"
0.37142857142857144,"['S31', 'S48']"
0.42714285714285716,"['S31', 'S49']"
0.4,"['S50', 'S31']"
0.36714285714285716,"['S31', 'S51']"
0.39,"['S52', 'S31']"
0.37,"['S53', 'S31']"
0.3942857142857143,"['S54', 'S31']"
0.3871428571428571,"['S31', 'S55']"
0.4085714285714286,"['S31', 'S56']"
0.42,"['S57', 'S31']"
0.4228571428571429,"['S58', 'S31']"
0.3028571428571429,"['S59', 'S31']"
0.3628571428571429,"['S32', 'S33']"
0.3028571428571429,"['S35', 'S32']"
0.37,"['S36', 'S32']"
0.39,"['S37', 'S32']"
0.38857142857142857,"['S38', 'S32']"
0.42142857142857143,"['S39', 'S32']"
0.3657142857142857,"['S40', 'S32']"
0.37714285714285717,"['S32', 'S41']"
0.41285714285714287,"['S42', 'S32']"
0.39,"['S32', 'S43']"
0.3842857142857143,"['S44', 'S32']"
0.3757142857142857,"['S45', 'S32']"
0.39,"['S46', 'S32']"
0.4228571428571429,"['S47', 'S32']"
0.37857142857142856,"['S32', 'S48']"
0.40714285714285714,"['S32', 'S49']"
0.39571428571428574,"['S50', 'S32']"
0.37857142857142856,"['S32', 'S51']"
0.3871428571428571,"['S52', 'S32']"
0.36,"['S53', 'S32']"
0.3628571428571429,"['S54', 'S32']"
0.38857142857142857,"['S32', 'S55']"
0.4,"['S56', 'S32']"
0.3742857142857143,"['S57', 'S32']"
0.4157142857142857,"['S58', 'S32']"
0.32142857142857145,"['S59', 'S32']"
0.3171428571428571,"['S34', 'S33']"
0.3457142857142857,"['S35', 'S33']"
0.36,"['S36', 'S33']"
0.38571428571428573,"['S37', 'S33']"
0.4014285714285714,"['S38', 'S33']"
0.4228571428571429,"['S39', 'S33']"
0.38142857142857145,"['S40', 'S33']"
0.37857142857142856,"['S41', 'S33']"
0.41,"['S42', 'S33']"
0.38142857142857145,"['S43', 'S33']"
0.3842857142857143,"['S44', 'S33']"
0.3842857142857143,"['S45', 'S33']"
0.3985714285714286,"['S46', 'S33']"
0.39714285714285713,"['S47', 'S33']"
0.37857142857142856,"['S33', 'S48']"
0.4042857142857143,"['S49', 'S33']"
0.39285714285714285,"['S50', 'S33']"
0.34714285714285714,"['S51', 'S33']"
0.3871428571428571,"['S52', 'S33']"
0.3557142857142857,"['S53', 'S33']"
0.39571428571428574,"['S54', 'S33']"
0.3757142857142857,"['S55', 'S33']"
0.39571428571428574,"['S56', 'S33']"
0.39714285714285713,"['S57', 'S33']"
0.4057142857142857,"['S58', 'S33']"
0.31,"['S59', 'S33']"
0.32857142857142857,"['S34', 'S35']"
0.34285714285714286,"['S34', 'S37']"
0.33714285714285713,"['S34', 'S38']"
0.35714285714285715,"['S34', 'S39']"
0.31857142857142856,"['S34', 'S40']"
0.31857142857142856,"['S34', 'S41']"
0.3357142857142857,"['S34', 'S42']"
0.3157142857142857,"['S34', 'S43']"
0.31142857142857144,"['S34', 'S44']"
0.3057142857142857,"['S34', 'S45']"
0.35285714285714287,"['S34', 'S46']"
0.33714285714285713,"['S34', 'S47']"
0.3142857142857143,"['S34', 'S48']"
0.32857142857142857,"['S34', 'S49']"
0.3242857142857143,"['S34', 'S50']"
0.31,"['S34', 'S51']"
0.32142857142857145,"['S34', 'S52']"
0.31857142857142856,"['S34', 'S53']"
0.3342857142857143,"['S34', 'S54']"
0.32285714285714284,"['S34', 'S55']"
0.33285714285714285,"['S34', 'S56']"
0.3442857142857143,"['S57', 'S34']"
0.3514285714285714,"['S34', 'S58']"
0.32285714285714284,"['S35', 'S36']"
0.34285714285714286,"['S35', 'S37']"
0.33285714285714285,"['S35', 'S38']"
0.38142857142857145,"['S35', 'S39']"
0.35,"['S35', 'S40']"
0.3485714285714286,"['S35', 'S41']"
0.35714285714285715,"['S35', 'S42']"
0.3514285714285714,"['S35', 'S43']"
0.33,"['S35', 'S44']"
0.34,"['S45', 'S35']"
0.35,"['S35', 'S46']"
0.3585714285714286,"['S47', 'S35']"
0.35714285714285715,"['S35', 'S48']"
0.36428571428571427,"['S35', 'S49']"
0.34,"['S50', 'S35']"
0.33714285714285713,"['S35', 'S51']"
0.3457142857142857,"['S52', 'S35']"
0.3414285714285714,"['S35', 'S53']"
0.35,"['S54', 'S35']"
0.32571428571428573,"['S35', 'S55']"
0.3485714285714286,"['S35', 'S56']"
0.35285714285714287,"['S57', 'S35']"
0.3585714285714286,"['S58', 'S35']"
0.3914285714285714,"['S36', 'S37']"
0.3742857142857143,"['S36', 'S38']"
0.4228571428571429,"['S36', 'S39']"
0.3914285714285714,"['S36', 'S40']"
0.40714285714285714,"['S36', 'S41']"
0.4142857142857143,"['S36', 'S42']"
0.4085714285714286,"['S36', 'S43']"
0.38142857142857145,"['S36', 'S44']"
0.37142857142857144,"['S45', 'S36']"
0.39571428571428574,"['S36', 'S46']"
0.4228571428571429,"['S47', 'S36']"
0.39285714285714285,"['S36', 'S48']"
0.41714285714285715,"['S36', 'S49']"
0.39,"['S50', 'S36']"
0.3514285714285714,"['S36', 'S51']"
0.4,"['S52', 'S36']"
0.3757142857142857,"['S36', 'S53']"
0.39,"['S54', 'S36']"
0.3942857142857143,"['S36', 'S55']"
0.38857142857142857,"['S36', 'S56']"
0.4142857142857143,"['S57', 'S36']"
0.4328571428571429,"['S58', 'S36']"
0.31142857142857144,"['S59', 'S36']"
0.3914285714285714,"['S38', 'S37']"
0.4328571428571429,"['S39', 'S37']"
0.40714285714285714,"['S37', 'S40']"
0.3985714285714286,"['S37', 'S41']"
0.44571428571428573,"['S42', 'S37']"
0.4142857142857143,"['S37', 'S43']"
0.4228571428571429,"['S44', 'S37']"
0.4042857142857143,"['S45', 'S37']"
0.3985714285714286,"['S46', 'S37']"
0.43857142857142856,"['S47', 'S37']"
0.3985714285714286,"['S37', 'S48']"
0.42428571428571427,"['S37', 'S49']"
0.4328571428571429,"['S50', 'S37']"
0.3942857142857143,"['S37', 'S51']"
0.4014285714285714,"['S52', 'S37']"
0.3914285714285714,"['S53', 'S37']"
0.4057142857142857,"['S54', 'S37']"
0.4257142857142857,"['S37', 'S55']"
0.4057142857142857,"['S56', 'S37']"
0.4257142857142857,"['S57', 'S37']"
0.43714285714285717,"['S58', 'S37']"
0.3342857142857143,"['S59', 'S37']"
0.43,"['S39', 'S38']"
0.38,"['S38', 'S40']"
0.3942857142857143,"['S38', 'S41']"
0.41,"['S42', 'S38']"
0.4014285714285714,"['S38', 'S43']"
0.3842857142857143,"['S44', 'S38']"
0.36857142857142855,"['S45', 'S38']"
0.3914285714285714,"['S38', 'S46']"
0.40714285714285714,"['S47', 'S38']"
0.38285714285714284,"['S38', 'S48']"
0.4014285714285714,"['S38', 'S49']"
0.3942857142857143,"['S50', 'S38']"
0.39571428571428574,"['S38', 'S51']"
0.37857142857142856,"['S52', 'S38']"
0.38142857142857145,"['S53', 'S38']"
0.3914285714285714,"['S54', 'S38']"
0.3985714285714286,"['S38', 'S55']"
0.3842857142857143,"['S56', 'S38']"
0.4142857142857143,"['S57', 'S38']"
0.4228571428571429,"['S58', 'S38']"
0.31285714285714283,"['S59', 'S38']"
0.42142857142857143,"['S39', 'S40']"
0.4328571428571429,"['S39', 'S41']"
0.45571428571428574,"['S42', 'S39']"
0.43857142857142856,"['S39', 'S43']"
0.4185714285714286,"['S44', 'S39']"
0.4357142857142857,"['S45', 'S39']"
0.44285714285714284,"['S39', 'S46']"
0.46285714285714286,"['S47', 'S39']"
0.43,"['S39', 'S48']"
0.4542857142857143,"['S39', 'S49']"
0.45,"['S50', 'S39']"
0.4114285714285714,"['S39', 'S51']"
0.43714285714285717,"['S52', 'S39']"
0.4228571428571429,"['S53', 'S39']"
0.43714285714285717,"['S54', 'S39']"
0.42428571428571427,"['S39', 'S55']"
0.4328571428571429,"['S56', 'S39']"
0.45285714285714285,"['S57', 'S39']"
0.47,"['S58', 'S39']"
0.3385714285714286,"['S59', 'S39']"
0.3942857142857143,"['S40', 'S41']"
0.4228571428571429,"['S42', 'S40']"
0.39714285714285713,"['S40', 'S43']"
0.4014285714285714,"['S44', 'S40']"
0.3742857142857143,"['S45', 'S40']"
0.40285714285714286,"['S46', 'S40']"
0.43857142857142856,"['S47', 'S40']"
0.3757142857142857,"['S40', 'S48']"
0.4085714285714286,"['S40', 'S49']"
0.41,"['S50', 'S40']"
0.37,"['S40', 'S51']"
0.4,"['S52', 'S40']"
0.38857142857142857,"['S53', 'S40']"
0.3914285714285714,"['S54', 'S40']"
0.4085714285714286,"['S40', 'S55']"
0.4142857142857143,"['S56', 'S40']"
0.4085714285714286,"['S57', 'S40']"
0.4328571428571429,"['S58', 'S40']"
0.33714285714285713,"['S59', 'S40']"
0.44,"['S42', 'S41']"
0.39714285714285713,"['S41', 'S43']"
0.40285714285714286,"['S44', 'S41']"
0.3871428571428571,"['S45', 'S41']"
0.4042857142857143,"['S46', 'S41']"
0.4142857142857143,"['S47', 'S41']"
0.40285714285714286,"['S41', 'S48']"
0.4185714285714286,"['S41', 'S49']"
0.4057142857142857,"['S50', 'S41']"
0.38285714285714284,"['S41', 'S51']"
0.40714285714285714,"['S52', 'S41']"
0.39714285714285713,"['S53', 'S41']"
0.4057142857142857,"['S54', 'S41']"
0.39571428571428574,"['S41', 'S55']"
0.41714285714285715,"['S56', 'S41']"
0.41,"['S57', 'S41']"
0.43,"['S58', 'S41']"
0.3157142857142857,"['S59', 'S41']"
0.41714285714285715,"['S42', 'S43']"
0.4357142857142857,"['S44', 'S42']"
0.41,"['S45', 'S42']"
0.4328571428571429,"['S42', 'S46']"
0.44571428571428573,"['S47', 'S42']"
0.41,"['S42', 'S48']"
0.46285714285714286,"['S42', 'S49']"
0.4357142857142857,"['S50', 'S42']"
0.40285714285714286,"['S42', 'S51']"
0.43857142857142856,"['S52', 'S42']"
0.42857142857142855,"['S53', 'S42']"
0.43857142857142856,"['S54', 'S42']"
0.4357142857142857,"['S42', 'S55']"
0.42714285714285716,"['S42', 'S56']"
0.43142857142857144,"['S57', 'S42']"
0.45714285714285713,"['S58', 'S42']"
0.3557142857142857,"['S59', 'S42']"
0.4,"['S44', 'S43']"
0.40285714285714286,"['S45', 'S43']"
0.4085714285714286,"['S46', 'S43']"
0.44571428571428573,"['S47', 'S43']"
0.41285714285714287,"['S43', 'S48']"
0.44142857142857145,"['S43', 'S49']"
0.4085714285714286,"['S50', 'S43']"
0.41285714285714287,"['S43', 'S51']"
0.4142857142857143,"['S52', 'S43']"
0.4014285714285714,"['S53', 'S43']"
0.43,"['S54', 'S43']"
0.4142857142857143,"['S43', 'S55']"
0.42428571428571427,"['S56', 'S43']"
0.42,"['S57', 'S43']"
0.4357142857142857,"['S58', 'S43']"
0.32571428571428573,"['S59', 'S43']"
0.38857142857142857,"['S45', 'S44']"
0.3942857142857143,"['S44', 'S46']"
0.4157142857142857,"['S47', 'S44']"
0.3942857142857143,"['S44', 'S48']"
0.42857142857142855,"['S44', 'S49']"
0.4157142857142857,"['S50', 'S44']"
0.38142857142857145,"['S44', 'S51']"
0.4057142857142857,"['S52', 'S44']"
0.3942857142857143,"['S44', 'S53']"
0.4157142857142857,"['S54', 'S44']"
0.39571428571428574,"['S44', 'S55']"
0.4057142857142857,"['S44', 'S56']"
0.41714285714285715,"['S57', 'S44']"
0.43142857142857144,"['S58', 'S44']"
0.32142857142857145,"['S59', 'S44']"
0.39714285714285713,"['S45', 'S46']"
0.42,"['S45', 'S47']"
0.38142857142857145,"['S45', 'S48']"
0.41714285714285715,"['S45', 'S49']"
0.38,"['S45', 'S50']"
0.37714285714285717,"['S45', 'S51']"
0.41,"['S52', 'S45']"
0.38857142857142857,"['S45', 'S53']"
0.4,"['S45', 'S54']"
0.37857142857142856,"['S45', 'S55']"
0.4042857142857143,"['S45', 'S56']"
0.40714285714285714,"['S57', 'S45']"
0.42142857142857143,"['S58', 'S45']"
